1 net profit / total assets,2 total liabilities / total assets,6 retained earnings / total assets,5 [(cash + short-term securities + receivables - short-term liabilities) / (operating expenses - depreciation)] * 365,8 book value of equity / total liabilities,9 sales / total assets,10 equity / total assets,12 gross profit / short-term liabilities,13 (gross profit + depreciation) / sales,16 (gross profit + depreciation) / total liabilities,17 total assets / total liabilities,19 gross profit / sales,21 sales (n) / sales (n-1),23 net profit / sales,24 gross profit (in 3 years) / total assets,25 (equity - share capital) / total assets,26 (net profit + depreciation) / total liabilities,27 profit on operating activities / financial expenses,29 logarithm of total assets,34 operating expenses / total liabilities,38 constant capital / total assets,46 (current assets - inventory) / short-term liabilities,51 short-term liabilities / total assets,55 working capital,64 sales / fixed assets,65 Bankrupt
0.064529,0.12724,0.32188,-15.959,4.6917,0.90867,0.59697,0.51793,0.172,1.0739,7.8592,0.08123,1.0549,0.08123,0.32188,0.59697,1.0739,0.71852,4.031,0.49368,0.59962,0.7548,0.12459,1991.9,1.1514,0
-0.0064,0.61669,0.0,-8.0059,0.62155,1.271,0.38331,-0.015967,0.060137,0.12394,1.6215,-0.004983,1.2282,-0.005036,0.017847,0.13656,0.12383,0.54394,3.6239,2.0873,0.45592,0.96432,0.39664,404.53,2.5058,0
0.10077,0.76246,0.0,14.532,0.31154,3.461,0.23754,0.37586,0.058972,0.26769,1.3115,0.038841,0.0,0.029116,0.13443,0.20321,0.22354,13.925,3.1633,4.3983,0.62863,1.6328,0.35765,527.16,12.343,0
0.035109,0.50153,-0.007396,-41.982,0.9939,0.73207,0.49847,0.19378,0.11916,0.17393,1.9939,0.05963,1.1168,0.047958,0.069108,0.35971,0.15689,3.3038,4.8892,1.2205,0.77472,0.79895,0.22528,1.4285,1.0795,0
0.22671,0.22907,0.0,81.99,3.3655,2.5593,0.77093,1.9324,0.12682,1.4169,4.3655,0.10924,1.2622,0.088584,0.4148,0.75371,1.1861,243.56,3.8432,10.095,0.84984,4.6163,0.14468,4169.1,9.9533,0
0.059178,0.71951,0.36598,-162.26,0.30491,1.1235,0.21938,0.12684,0.13873,0.1443,1.3898,0.098558,1.0384,0.079073,0.4316,0.21938,0.12403,1.1981,5.5469,0.11092,0.35737,0.52207,0.58152,-80590.0,1.1563,0
0.064364,0.26801,0.0,-18.878,2.7312,1.5887,0.73199,0.26815,0.046521,0.27578,3.7312,0.040513,1.0528,0.040513,0.15419,0.13094,0.27578,0.0,4.6199,5.1195,0.73638,0.71038,0.24003,5397.6,2.52,0
0.040831,0.55916,0.0,20.747,0.7884,2.4999,0.44084,0.118,0.037464,0.16749,1.7884,0.020338,1.3779,0.016333,0.058215,0.41007,0.14959,10.012,4.2943,4.2924,0.53915,1.3513,0.43086,3197.4,6.1454,0
0.072648,0.70981,0.0,-50.172,0.40883,1.8112,0.29019,0.16734,0.074095,0.18906,1.4088,0.050526,1.1526,0.040111,0.19513,0.28862,0.16249,5.6757,4.5823,2.4415,0.40528,0.5862,0.54684,2063.4,4.5374,0
0.22456,0.79894,0.22456,-14.823,0.24716,1.1818,0.19747,0.40252,0.16901,0.36524,1.2517,0.15864,0.0,0.13006,0.27392,0.19747,0.30346,1.7145,4.4511,0.31353,0.3159,0.9138,0.68051,2352.9,7.3094,0
0.031284,0.60754,0.0,42.226,0.64599,3.3288,0.39246,0.16834,0.032003,0.17535,1.646,0.011642,0.0,0.009398,0.038754,0.35189,0.16306,2.806,3.0907,5.3809,0.76979,2.6311,0.23021,835.54,36.262,0
0.061755,0.82224,0.0,-108.64,0.21619,1.5918,0.17776,0.11115,0.071066,0.13758,1.2162,0.038796,1.4982,0.038796,0.085111,0.16814,0.13758,0.0,3.7158,1.6488,0.42209,0.32895,0.5556,-999.0,2.5005,0
0.024546,0.50535,0.085553,-20.833,0.92336,1.0482,0.46662,0.1503,0.16116,0.30684,1.9788,0.032146,1.117,0.025511,0.10939,0.46662,0.2942,0.50638,4.472,0.09198,0.76619,0.78892,0.20578,709.75,1.2491,0
0.039413,0.85946,0.0,1.3894,0.16352,1.941,0.14054,0.14688,0.042266,0.095453,1.1635,0.022469,0.0,0.020306,0.043613,0.051997,0.090567,1.1954,3.5714,2.2946,0.46307,1.0289,0.29694,392.52,3.2472,0
0.12217,0.48627,0.0,-25.128,1.0565,1.0421,0.51373,0.45394,0.21419,0.45903,2.0565,0.14849,1.171,0.11724,0.33777,0.45715,0.39206,5.5985,5.1039,1.765,0.61882,0.8475,0.34088,8557.4,1.761,0
-0.085722,0.63987,0.0,-41.496,0.56282,1.3243,0.36013,-0.26139,-0.059335,-0.1228,1.5628,-0.064731,1.0307,-0.064731,-0.07896,0.35861,-0.1228,0.0,4.5181,2.1198,0.59148,0.52845,0.32795,3011.2,2.2804,0
0.039664,0.55049,0.039664,-49.951,0.66819,1.0132,0.36783,0.10459,0.054753,0.20511,1.8166,0.025699,0.0,0.019234,0.052998,0.36783,0.18089,0.41827,4.2209,0.15465,0.4116,0.47523,0.50673,-1500.0,3.5344,0
0.018301,0.2673,-0.10613,-3.5595,2.6598,1.0213,0.71096,0.08516,0.086806,0.38473,3.7411,0.018638,1.1732,0.015448,-0.097812,0.71096,0.37059,0.21203,4.6053,0.09201,0.71897,0.97336,0.25928,10050.0,2.4112,0
0.086752,0.18256,0.18385,20.39,4.1539,1.1806,0.75833,0.89183,0.21595,0.93206,5.4777,0.13316,1.3205,0.1101,0.22698,0.75833,0.83252,1.6804,4.4188,0.61436,0.82324,1.3209,0.11765,4419.5,1.1038,0
0.021244,0.6704,0.0,-24.918,0.49164,1.0094,0.3296,0.051599,0.050267,0.075685,1.4916,0.021214,1.2618,0.021046,0.026561,0.24493,0.075432,0.0,3.7713,1.2104,0.41864,0.89032,0.41499,89.595,1.7714,0
0.1283,0.19508,0.028475,54.679,4.1262,1.2978,0.80492,0.70238,0.10064,0.66954,5.1262,0.098862,1.1961,0.098862,0.19262,0.74309,0.66954,0.0,4.4469,4.7576,0.80904,1.7764,0.18267,7588.9,2.3763,0
0.28956,0.4984,0.0,89.206,1.0064,1.8637,0.5016,0.7318,0.16132,0.60323,2.0064,0.15537,0.0,0.15537,0.28956,0.28956,0.60323,0.0,3.8485,2.5202,0.57329,1.7947,0.39568,3059.5,10.922,0
0.030327,0.34926,-0.11292,-92.3,1.8632,0.76082,0.65074,0.093811,0.075153,0.16371,2.8632,0.042448,1.1936,0.039862,0.024675,0.014756,0.15808,-3.4624,4.2351,2.0141,0.65543,0.50445,0.34426,662.53,1.2327,0
0.0,0.69948,0.0,-35.724,0.42963,1.604,0.30052,0.16046,0.084904,0.19469,1.4296,0.068644,1.161,0.0,0.24349,0.30052,0.037284,18.0,4.0637,2.1286,0.30155,0.87881,0.68618,1727.0,9.7399,0
0.12955,0.67727,0.0,12.828,0.47651,1.4161,0.32273,0.35963,0.12594,0.26332,1.4765,0.11287,0.92063,0.091482,0.3382,0.30791,0.21861,15.852,3.8505,1.8777,0.55552,1.1317,0.44444,1174.1,3.6319,0
0.060795,0.55778,0.21172,-14.246,0.71895,1.0245,0.40102,0.15735,0.055266,0.26268,1.7928,0.029088,1.0671,0.022931,0.26473,0.40102,0.23342,0.33219,4.1756,0.15411,0.46868,0.81396,0.49012,2238.8,7.3551,0
0.006099,0.46199,0.069113,-36.22,1.0386,0.99847,0.47984,0.020921,0.039806,0.17338,2.1645,0.004353,1.1187,0.003031,0.090089,0.47984,0.16763,0.11116,4.0603,0.048492,0.52319,0.53523,0.41865,2310.2,5.2918,0
0.4201,0.19684,0.0,-31.014,4.0802,1.8147,0.80316,2.6806,0.26549,2.4476,5.0802,0.23149,0.0,0.23149,0.4201,0.4201,2.4476,44.835,4.5222,7.0335,0.84328,0.63374,0.15672,15024.0,4.6315,0
0.11286,0.50337,0.0,-2.5464,0.98662,2.257,0.49663,0.26441,0.076564,0.34329,1.9866,0.050004,1.0956,0.050004,0.19595,0.11304,0.34329,6.3381,4.191,4.2891,0.52953,1.2101,0.42683,4049.5,7.2271,0
0.016749,0.94753,-0.009762,-76.475,0.055375,2.4646,0.05247,0.031249,0.028676,0.074588,1.0554,0.008641,1.5329,0.006796,0.042004,0.038865,0.069788,0.7467,4.352,2.5813,0.31847,0.26422,0.68153,-4883.8,4.6016,0
0.19393,0.76806,0.0,-32.851,0.30199,2.4191,0.23194,0.31017,0.11805,0.37184,1.302,0.080163,1.3928,0.080163,0.32555,0.19393,0.37184,5.0266,3.7585,2.9098,0.23532,0.69414,0.62523,-640.43,4.973,0
0.2038,0.44388,0.0,37.227,1.2529,1.8276,0.55612,0.55868,0.15345,0.6318,2.2529,0.11151,1.1344,0.11151,0.30486,0.2038,0.6318,21.428,3.5132,3.7833,0.63522,1.4609,0.36478,920.27,5.1787,0
0.07092,0.8264,0.0,-85.703,0.21007,0.79853,0.1736,0.22315,0.12054,0.11648,1.2101,0.088813,0.0,0.088813,0.07092,0.07092,0.11648,8.0996,4.6198,0.86738,0.50286,0.48789,0.31781,-3796.8,1.0326,0
0.10956,0.65027,0.0,-16.156,0.53782,2.5581,0.34973,0.21347,0.06759,0.26589,1.5378,0.042829,1.2729,0.042829,0.2106,0.066804,0.26589,6.3525,3.8541,3.7863,0.43811,0.80211,0.51324,352.42,5.8478,0
0.2713,0.36512,0.46846,-32.821,1.7388,1.2779,0.63488,1.1114,0.25879,0.90782,2.7388,0.21182,1.1667,0.21182,0.46846,0.63488,0.90782,2.8304,4.1354,0.77696,0.75589,0.66162,0.24411,171.35,1.7231,0
0.41348,0.51272,0.062101,-22.04,0.95037,3.5814,0.48728,0.90554,0.13421,0.93746,1.9504,0.11545,0.0,0.11545,0.41348,0.2645,0.93746,34.668,3.9026,6.0363,0.54304,0.61112,0.45661,512.62,7.4732,0
0.09325,0.50321,0.40193,20.969,0.85148,1.0901,0.42847,0.36062,0.081397,0.32152,1.9873,0.061882,1.1233,0.046914,0.51202,0.42847,0.2624,0.63544,4.2959,0.23026,0.5906,1.3092,0.34108,3947.8,4.3288,0
0.1428,0.5331,0.27874,-18.336,0.87583,1.0904,0.4669,0.34123,0.097409,0.37215,1.8758,0.086799,1.2071,0.070114,0.34692,0.4669,0.30841,0.91501,4.1753,0.32061,0.48193,0.8305,0.51807,6481.6,41.497,0
0.56224,1.4941,-1.9881,-106.2,-0.33069,3.5881,-0.49407,0.38271,0.16684,0.40068,0.66931,0.1567,0.0,0.1567,0.56224,-1.4263,0.40068,258.8,3.3733,2.3576,-0.46909,0.30173,1.4691,-1314.0,41.141,0
0.09629,0.47727,0.0,-26.868,1.0952,1.0905,0.52273,0.4357,0.18658,0.42629,2.0952,0.10576,1.3597,0.088303,0.17126,0.51439,0.3864,7.0421,4.1581,2.0167,0.72765,0.77019,0.26469,1021.2,1.6414,0
0.48312,0.45451,0.48312,-20.844,1.2002,1.2318,0.54549,1.1832,0.18657,1.2444,2.2002,0.15936,0.0,0.15936,0.48312,0.54549,1.2444,2.0019,3.9631,1.084,0.59168,0.67211,0.40832,1661.8,7.3806,0
0.024011,0.91322,0.0,-100.91,0.095026,2.0097,0.08678,0.039733,0.039177,0.086215,1.095,0.014519,0.89581,0.011948,0.07437,0.066071,0.080558,1.6661,3.4968,2.1303,0.26564,0.28083,0.73436,-136.9,6.4985,0
0.10299,0.21861,0.28433,21.69,3.4377,1.0939,0.75152,0.66404,0.1414,0.96226,4.5743,0.088495,0.9724,0.069228,0.35593,0.75152,0.83114,0.8725,4.6541,0.54279,0.77186,2.6132,0.19827,19520.0,4.0341,0
0.009898,0.74686,-0.032132,-610.66,0.33894,0.65225,0.25314,0.014504,0.13127,0.11464,1.3389,0.015174,0.0,0.015174,0.009898,-0.022194,0.11464,0.0,4.6402,0.55286,0.31118,0.16605,0.68238,-19465.0,0.85445,0
0.024631,0.89479,0.052427,-18.892,0.11758,1.3878,0.10521,0.050472,0.035916,0.055705,1.1176,0.024112,1.748,0.017748,0.050514,0.098879,0.045836,1.7837,4.1939,1.4728,0.30809,0.92312,0.66297,1661.0,6.0141,0
-0.033063,0.24284,0.0,-0.15363,3.118,0.93814,0.75716,-0.17638,0.032894,0.12708,4.118,-0.03524,1.1202,-0.035243,-0.036201,0.70588,0.12706,-4.5674,4.2195,3.8655,0.81257,1.0093,0.18743,2687.7,1.4423,0
0.3005,0.7698,0.76374,44.218,0.29033,1.1563,0.2235,0.72558,0.11209,0.39037,1.299,0.11209,1.2306,0.11209,0.76374,0.2235,0.39037,1.5391,4.8117,0.46356,0.57914,1.6901,0.41415,37063.0,191.12,0
0.45465,0.17998,0.0,197.22,3.8062,1.2638,0.68504,3.748,0.39416,2.7678,5.5561,0.35974,1.1891,0.35974,0.863,0.45465,2.7678,63.983,3.8697,4.4816,0.70453,4.4795,0.1213,4191.4,4.0383,0
0.035717,0.70453,0.0,-38.664,0.41938,2.4831,0.29547,0.085732,0.028521,0.10052,1.4194,0.014384,0.98337,0.014384,0.067485,0.10382,0.10052,2.0389,3.7692,3.4376,0.5341,0.39657,0.41661,802.57,5.5572,0
0.24444,0.40727,0.19476,5.7363,1.4554,3.7939,0.59273,2.1056,0.096844,0.90214,2.4554,0.079545,0.0,0.064431,0.30178,0.55546,0.76135,18.26,3.4286,8.5614,0.83915,1.3804,0.14332,1042.5,8.1049,0
0.014121,0.36954,0.028153,-43.554,1.7061,1.5828,0.63046,0.061447,0.06762,0.28962,2.7061,0.013182,0.0,0.008922,0.020863,0.61684,0.27138,1.668,3.8659,4.1628,0.6484,0.52672,0.33954,1754.7,3.755,0
0.039649,0.52084,0.20346,-167.64,0.86225,1.1083,0.44909,0.10059,0.10266,0.16824,1.92,0.059789,0.94799,0.046452,0.26562,0.44909,0.14638,0.62237,4.3771,0.09203,0.4626,0.3297,0.50733,-6263.1,1.1298,0
-0.16174,0.85575,0.0,-44.146,0.16857,2.504,0.14425,-0.20724,-0.06272,-0.18353,1.1686,-0.064594,1.0019,-0.064594,-0.05796,0.11255,-0.18353,-10.061,3.9429,2.9507,0.21953,0.62566,0.78047,1660.5,83.078,0
0.04692,0.85798,0.0,-43.567,0.16552,2.1494,0.14202,0.069225,0.032304,0.080929,1.1655,0.021829,1.0581,0.021829,0.11309,0.13591,0.080929,4.7086,3.8199,2.4766,0.29824,0.65258,0.67779,-505.73,5.3901,0
0.12462,0.6056,0.0,-6.1732,0.65126,1.9407,0.3944,0.34293,0.13479,0.43193,1.6513,0.064215,1.0511,0.064215,0.25345,0.36983,0.43193,12.969,4.0054,3.1246,0.5602,0.92482,0.3634,900.37,3.5436,0
0.099625,0.51906,0.0,17.044,0.92657,2.0744,0.48094,0.25458,0.75022,2.9983,1.9266,0.048026,1.2109,0.048026,0.21442,0.47337,2.9983,0.0,3.8199,0.55518,0.60867,0.89855,0.39133,1593.8,5.6465,0
0.07649,0.43471,0.0,-37.924,1.3004,1.5806,0.56529,0.19464,0.074281,0.27009,2.3004,0.048392,0.0,0.048392,0.07649,0.080989,0.27009,11.767,3.8662,3.4487,0.60702,0.65371,0.39298,777.25,3.1534,0
0.31009,0.45893,0.0,35.866,1.179,1.8048,0.54107,0.8398,0.21197,0.83358,2.179,0.17181,1.2779,0.17181,0.37989,0.54107,0.83358,19.992,3.6884,3.212,0.63076,1.3933,0.36924,1183.7,4.6496,0
0.072191,0.56778,0.0,32.504,0.76124,2.1729,0.43222,0.1316,0.036262,0.13877,1.7612,0.033224,1.3494,0.033224,0.079863,0.42154,0.13877,0.0,3.6706,3.1139,0.45143,1.2928,0.54857,1365.3,13.585,0
0.042816,0.80324,0.0,-34.422,0.24495,4.2005,0.19676,0.082658,0.019464,0.10178,1.245,0.013031,1.0589,0.010193,0.082282,0.064417,0.086945,3.6383,3.5315,5.1479,0.32206,0.46429,0.66219,52.739,13.033,0
0.087806,0.73079,0.0,-13.29,0.36838,2.1335,0.26921,0.28087,0.064748,0.18903,1.3684,0.051448,0.0,0.041155,0.10976,0.20966,0.15898,6.375,3.6231,2.7473,0.59169,0.81348,0.39081,482.29,4.316,0
0.091461,0.60361,0.0,-33.05,0.65671,1.3321,0.39639,0.23804,0.1814,0.40034,1.6567,0.068658,0.9409,0.068658,0.22084,0.39578,0.40034,3.2255,4.4173,2.0137,0.59777,0.77437,0.38423,2599.1,2.58,0
0.098654,0.59417,0.0,-61.754,0.68302,2.1882,0.40583,0.23325,0.080658,0.29705,1.683,0.055611,1.4051,0.045085,0.14995,0.20681,0.25828,6.9748,4.5762,3.4513,0.47222,0.35728,0.5217,-965.62,4.3423,0
0.22111,0.084556,0.0,106.57,10.826,1.5419,0.91544,3.6467,0.20655,3.7667,11.826,0.17878,0.0,0.1434,0.27566,0.90768,3.1216,234.41,3.809,18.232,0.92441,6.8693,0.075592,3778.5,4.5638,0
0.2617,0.63192,0.0,12.932,0.58247,1.6455,0.36808,1.1978,0.20563,0.53546,1.5825,0.19926,0.0,0.15904,0.32789,0.2617,0.43072,11.478,3.7855,2.0482,0.4195,1.1806,0.27373,3080.4,7.4306,0
0.097313,0.55313,0.0,-1.7862,0.80789,3.3166,0.44687,0.26226,0.057973,0.34761,1.8079,0.036973,1.2185,0.029341,0.22244,0.24154,0.30184,8.8841,3.2438,5.7481,0.53242,0.9731,0.46758,338.17,9.7678,0
0.026166,0.2446,0.026166,8.5714,3.0883,1.0622,0.7554,0.30053,0.034247,0.13553,4.0883,0.034247,0.0,0.027032,0.03315,0.7554,0.10698,0.45858,4.0102,0.17085,0.88969,1.1989,0.11031,1492.2,1.3011,0
0.23589,0.45211,0.28373,-7.5553,1.2118,2.155,0.54789,0.78145,0.16534,0.78809,2.2118,0.13528,0.0,0.10946,0.29152,0.51961,0.66504,21.122,4.1812,4.0854,0.62567,0.94107,0.37305,2827.3,4.8902,0
0.10158,0.175,0.0,539.88,4.7141,0.53493,0.825,0.9044,0.26314,0.80433,5.7141,0.22448,1.2241,0.18989,0.26791,0.81426,0.69861,27.996,4.8258,1.8037,0.82674,4.2303,0.13277,5.097,1.6548,0
0.77411,0.29447,0.0,41.04,2.3959,2.1479,0.70553,2.9175,0.40243,2.9354,3.3959,0.36041,1.3158,0.36041,1.3656,0.77411,2.9354,98.637,3.521,4.598,0.72389,1.5436,0.26533,897.31,4.6263,0
0.10549,0.28328,0.29636,-9.2579,2.4842,1.0534,0.70372,0.39571,0.082901,0.65616,3.5301,0.049885,1.0847,0.047047,0.35321,0.70372,0.6337,0.51515,5.3662,0.38705,0.70434,0.83815,0.28265,27011.0,3.7301,0
0.058657,0.79512,0.0,-13.462,0.25768,0.90074,0.20488,0.34586,0.11595,0.13136,1.2577,0.090505,0.81759,0.06512,0.21067,0.15354,0.1026,25.96,4.2223,1.0428,0.7643,0.87356,0.2357,-443.24,1.1389,0
-0.001671,0.58743,0.0,-28.581,0.70232,2.3541,0.41257,0.004767,0.042051,0.16851,1.7023,0.001048,0.0,-0.00071,0.002467,0.35054,0.16147,1.112,4.0561,3.924,0.42578,0.68447,0.51759,2106.9,7.9197,0
0.031594,0.81255,-0.074226,-148.07,0.23069,0.4497,0.18745,0.096765,0.15076,0.083436,1.2307,0.070257,0.0,0.070257,0.031594,-0.042631,0.083436,0.34127,4.3371,0.54488,0.67349,0.49801,0.32651,-2027.8,0.58646,0
0.095261,0.52653,0.26135,15.754,0.81694,1.1144,0.43014,0.36592,0.11975,0.36568,1.8992,0.076747,1.0662,0.059248,0.33058,0.43014,0.31225,1.0618,4.7791,0.29097,0.61945,1.2039,0.33721,12798.0,3.5735,0
0.13595,0.67234,0.0,-6.5308,0.48734,1.49,0.32766,0.3489,0.12945,0.28688,1.4873,0.091243,1.294,0.091243,0.28293,0.17983,0.28688,9.2464,4.1575,2.0319,0.56151,0.95537,0.38965,1522.6,2.9539,0
0.028335,0.69803,0.0,-50.177,0.4326,1.5134,0.30197,0.065117,0.049828,0.10803,1.4326,0.025158,1.0465,0.018723,0.10153,0.27217,0.09408,5.3927,4.4396,2.1165,0.37876,0.66597,0.58471,416.88,3.7822,0
-0.035693,1.132,-0.88369,-84.674,-0.13536,1.0138,-0.15323,-0.03203,-0.00317,-0.005388,0.88337,-0.01855,1.1216,-0.01855,-0.88369,-0.15323,-0.005388,0.10723,4.0198,0.017978,-0.13556,0.6179,1.1144,-2020.1,24.472,0
0.11207,0.66136,0.03028,-16.834,0.51203,3.0571,0.33864,0.22918,0.074325,0.34357,1.512,0.047199,0.0,0.036657,0.14429,0.22796,0.29484,12.474,3.1864,4.367,0.36956,0.81025,0.62961,47.241,9.0012,0
0.043971,0.67292,0.005869,-71.615,0.48606,1.3897,0.32708,0.13695,0.082212,0.16979,1.4861,0.039771,1.2253,0.031639,0.10218,0.20515,0.15299,2.5797,4.2299,1.9116,0.57128,0.40627,0.40359,-1278.2,2.069,0
-0.020746,0.5624,0.025206,-1.2441,0.73236,1.0123,0.41188,-0.031118,0.015643,0.054688,1.7781,-0.00872,0.95772,-0.010551,0.068408,0.41188,0.048286,-0.081783,4.4983,-0.028244,0.42331,1.0247,0.55097,8103.0,10.254,0
0.044137,0.34613,0.11627,28.063,1.7602,1.0634,0.60928,0.2753,0.10414,0.33201,2.8891,0.050594,0.98299,0.039997,0.14211,0.60928,0.29823,0.62589,4.6818,0.18764,0.75261,1.4023,0.2028,9867.9,1.8644,0
0.050331,0.97912,-0.16417,-331.57,0.021328,0.74119,0.020883,0.056987,0.092741,0.070205,1.0213,0.067906,0.74383,0.067906,0.0311,0.01753,0.070205,-79.636,4.1278,0.75889,0.1168,0.24528,0.8832,357.82,8.2221,0
0.052902,0.44571,0.18339,-30.874,1.0527,1.0007,0.46921,0.15652,0.035272,0.25236,2.2436,0.021468,1.151,0.01659,0.21701,0.46921,0.21746,0.24704,4.1586,0.17662,0.47754,0.38378,0.43738,3717.5,10.469,0
0.1264,0.66649,0.0,10.669,0.5004,2.7211,0.33351,0.24507,0.065976,0.26936,1.5004,0.057724,1.111,0.046452,0.29435,0.27291,0.22334,12.855,3.9165,3.8706,0.35407,1.1202,0.64094,2480.5,46.587,0
0.026701,0.23354,0.026701,23.027,3.1944,1.0496,0.74601,0.36408,0.10309,0.50148,4.282,0.033019,0.0,0.023503,0.037512,0.74601,0.45518,0.50553,4.1086,0.23429,0.87652,1.679,0.10303,3517.6,1.8235,0
0.1029,0.49395,0.0,11.682,1.0245,4.1966,0.50605,0.31771,0.036287,0.3083,2.0245,0.030278,1.1401,0.024519,0.2147,0.46598,0.25937,13.167,3.0961,8.2195,0.60006,1.3395,0.39994,424.95,16.172,0
0.064991,0.74858,0.0,-27.308,0.33587,2.2422,0.25142,0.21982,0.048978,0.1467,1.3359,0.037624,0.0,0.028985,0.084361,0.23482,0.12083,4.2271,3.6188,2.8317,0.61623,0.60745,0.38377,-148.52,3.4392,0
0.07147,0.46004,0.0,-58.077,1.1737,1.1662,0.53996,0.36896,0.16993,0.43077,2.1737,0.076313,1.5569,0.061284,0.1346,0.13282,0.39267,4.6513,4.6354,2.4019,0.68018,0.34081,0.24121,-932.14,1.4944,0
0.063996,0.5983,0.069641,-22.55,0.66578,1.076,0.39834,0.19138,0.088067,0.21634,1.6714,0.055317,1.3468,0.043543,0.089624,0.39834,0.18741,0.72727,4.4356,0.16603,0.57182,0.99559,0.42482,3216.9,3.2147,0
0.063342,0.62292,0.17067,-13.223,0.60535,1.0688,0.37708,0.30817,0.072059,0.19925,1.6053,0.051808,0.9387,0.036774,0.22761,0.37708,0.15768,0.67278,4.4388,0.17406,0.71043,0.8,0.28957,-286.2,2.3895,0
0.028251,0.68976,-0.010284,-207.22,0.44978,1.2118,0.31024,0.051247,0.20887,0.36695,1.4498,0.023314,0.98257,0.023314,0.034997,0.29821,0.36695,0.0,4.9387,0.9931,0.42142,0.52946,0.55127,-5990.2,2.3406,0
0.096315,0.84589,-0.00146,28.116,0.18219,1.9034,0.15411,0.45629,0.08367,0.18827,1.1822,0.065203,1.7634,0.050602,0.27123,0.094855,0.15542,5.0276,3.8293,2.1581,0.69611,1.5326,0.27199,3041.7,6.8615,0
0.22252,0.59596,0.0,-21.359,0.67797,5.0269,0.40404,0.37975,0.050528,0.4262,1.678,0.044266,1.4194,0.044266,0.35826,0.38516,0.4262,28.73,4.2083,8.006,0.41395,0.52873,0.58596,-1856.5,9.5032,0
0.061591,0.72679,0.0,-22.235,0.37591,3.3187,0.27321,0.15207,0.032581,0.14877,1.3759,0.026909,0.0,0.018559,0.089305,0.067081,0.11064,4.9099,3.163,4.3131,0.41063,1.0322,0.58725,94.302,9.5378,0
0.14805,0.30769,0.14827,-0.43804,2.25,1.3615,0.69231,0.86469,0.19905,0.88076,3.25,0.13668,1.0606,0.10874,0.44684,0.6731,0.75714,35.298,5.4751,3.5225,0.7848,1.1622,0.2152,1.8149,2.2341,0
-0.046165,0.8466,-0.11739,-123.55,0.14373,0.98822,0.12169,-0.062852,0.015229,0.017984,1.1812,-0.027918,1.1529,-0.046177,-0.10364,0.12169,-0.003578,-0.43006,4.6513,-0.051391,0.52421,0.26403,0.44408,-1478.4,1.6976,0
-0.009092,0.85932,-0.051727,-8.6075,0.13911,1.0002,0.11954,-0.003991,0.002528,0.010812,1.1637,-0.000635,1.0301,-0.002474,-0.058812,0.11954,0.002949,0.02602,3.9505,0.011125,0.3939,0.86014,0.58496,2872.3,39.442,0
0.34209,0.52479,0.34209,8.1736,0.88171,1.3044,0.46271,0.8593,0.25978,0.883,1.9055,0.2389,0.0,0.19178,0.42614,0.46271,0.72284,3.2424,4.296,0.84492,0.49159,1.0653,0.49591,722.83,3.8153,0
0.13415,0.49439,-0.046656,-40.724,1.0227,1.0774,0.50561,0.31672,0.09924,0.41948,2.0227,0.072499,1.3855,0.064197,-0.029001,0.50561,0.38438,0.77508,4.7247,0.30408,0.52164,0.56451,0.47836,-2217.6,3.7088,0
0.00615,0.8623,-0.068415,-137.3,0.15969,0.89488,0.1377,0.013903,0.060004,0.062271,1.1597,0.006873,1.0725,0.006873,0.036295,-0.003452,0.062271,0.0,4.9295,0.83726,0.5478,0.41941,0.44236,-12939.0,1.2607,0
0.040893,0.38662,0.12779,-105.25,1.5756,1.1483,0.60918,0.24398,0.2238,0.2614,2.5865,0.11464,1.0795,0.090555,0.16007,0.60918,0.23327,1.5215,5.31,0.15477,0.78362,0.56362,0.21219,-6836.3,0.54984,0
0.091586,0.36738,0.006953,19.831,1.722,1.311,0.63262,0.48094,0.1363,0.48637,2.722,0.084387,1.1212,0.069861,0.25408,0.41491,0.43453,11.467,4.5859,2.7477,0.65509,1.2239,0.23003,2.0148,2.4434,0
0.14693,0.50102,0.0,-1.7929,0.99594,2.1949,0.49898,0.70231,0.11303,0.49517,1.9959,0.08256,1.1325,0.066941,0.2915,0.40863,0.42675,9.0952,4.8609,3.9809,0.72397,0.97268,0.25802,8316.6,3.4984,0
0.022002,0.66427,0.022002,-95.14,0.45895,1.0081,0.30487,0.060898,0.10881,0.11444,1.5054,0.035662,0.0,0.031493,0.024914,0.30487,0.11006,0.16776,4.6588,0.017502,0.56002,0.60609,0.40912,-4854.0,1.0018,0
0.26422,0.3923,0.73587,61.807,1.549,1.3027,0.6077,0.83446,0.264,0.81378,2.549,0.2185,1.2965,0.2185,0.73587,0.6077,0.81378,3.153,4.2091,0.7461,0.68336,1.4808,0.31664,4136.0,2.8267,0
0.10261,0.8535,0.10338,-47.743,0.17165,1.5321,0.1465,0.24994,0.10189,0.18291,1.1717,0.066973,1.1747,0.066973,0.19268,0.14005,0.18291,2.9036,4.1903,1.6525,0.58948,0.59623,0.41052,998.38,2.9179,0
0.055231,0.49771,0.077907,-55.053,0.92458,1.0328,0.46017,0.17431,0.10917,0.41088,2.0092,0.037843,0.86516,0.029486,0.11468,0.46017,0.37942,0.48035,4.091,0.17504,0.55122,0.37863,0.40665,-118.29,3.1066,0
